MEMBER_NO,y_train
бо00048342,0
бо00060593,1
бо00051633,1
бо00005160,0
бо00032448,0
бо00043638,1
бо00045671,1
бо00054050,0
бо00007089,1
бо00048551,0
бо00059878,0
бо00011222,1
бо00041829,0
бо00044441,0
бо00055601,1
бо00040635,1
бо00024232,1
бо00053460,0
бо00033720,0
бо00015059,1
бо00012553,1
бо00024764,1
бо00052668,0
бо00043446,0
бо00045886,0
бо00014435,1
бо00018526,0
бо00000316,0
бо00048566,0
бо00020714,0
бо00049144,0
бо00039871,1
бо00028008,0
бо00031664,1
бо00014863,0
бо00027480,1
бо00030331,0
бо00029983,1
бо00014822,1
бо00056956,0
бо00016581,0
бо00038061,1
бо00005102,1
бо00033647,0
бо00018790,0
бо00040534,1
бо00039404,0
бо00053576,0
бо00031115,1
бо00038274,0
бо00056767,1
бо00032798,0
бо00027476,1
бо00015596,0
бо00028999,0
бо00027799,0
бо00057106,0
бо00028222,0
бо00042808,1
бо00061662,0
бо00048461,1
бо00020278,0
бо00025623,0
бо00043426,1
бо00023990,1
бо00005315,0
бо00041366,0
бо00024946,0
бо00028896,0
бо00028273,0
бо00002887,0
бо00002073,0
бо00026784,0
бо00042718,0
бо00055731,0
бо00030663,0
бо00025511,0
бо00022002,1
бо00000790,1
бо00043472,0
бо00002400,0
бо00059572,0
бо00053089,0
бо00012937,0
бо00010689,0
бо00019109,0
бо00036353,0
бо00024042,1
бо00041193,0
бо00024978,0
бо00005440,0
бо00002420,0
бо00024398,1
бо00024527,0
бо00015156,0
бо00033559,0
бо00019132,0
бо00054808,0
бо00031916,1
бо00041946,0
бо00059383,0
бо00023074,0
бо00045610,0
бо00013786,0
бо00017864,1
бо00056001,0
бо00006437,0
бо00016590,0
бо00025382,1
бо00037395,0
бо00001490,0
бо00030900,0
бо00001604,1
бо00025488,0
бо00007468,1
бо00030482,1
бо00004589,0
бо00004223,1
бо00020734,0
бо00031471,0
бо00038740,0
бо00020086,0
бо00019290,0
бо00027625,0
бо00030200,0
бо00020884,0
бо00024995,0
бо00021617,1
бо00041118,0
бо00054331,1
бо00038587,0
бо00006331,0
бо00019789,0
бо00003945,0
бо00037729,0
бо00039935,1
бо00032061,0
бо00000196,0
бо00022790,1
бо00044167,1
бо00053879,0
бо00049637,0
бо00020124,1
бо00060858,0
бо00050306,1
бо00012358,0
бо00049351,0
бо00028967,0
бо00051137,1
бо00050005,0
бо00035412,0
бо00004953,1
бо00058624,1
бо00025831,0
бо00015987,0
бо00022979,0
бо00031847,0
бо00020274,1
бо00018985,0
бо00038417,1
бо00053159,1
бо00006277,1
бо00018390,0
бо00043788,0
бо00022912,0
бо00009230,0
бо00045102,0
бо00026077,0
бо00008595,1
бо00025931,0
бо00032367,1
бо00001570,0
бо00046279,0
бо00020820,1
бо00010187,1
бо00041018,0
бо00021733,1
бо00003240,0
бо00012824,0
бо00010801,0
бо00048565,1
бо00057204,0
бо00001046,1
бо00060896,1
бо00010463,1
бо00051942,0
бо00026019,0
бо00043804,0
бо00050929,1
бо00010577,0
бо00019450,1
бо00048193,1
бо00023221,0
бо00016548,1
бо00008827,1
бо00049746,1
бо00060434,0
бо00035321,1
бо00021425,0
бо00051959,0
бо00061267,1
бо00029731,1
бо00024196,0
бо00003392,0
бо00000153,1
бо00034990,0
бо00029171,0
бо00006469,1
бо00026963,0
бо00055663,1
бо00044651,0
бо00053570,0
бо00060838,1
бо00041732,0
бо00022445,0
бо00039213,1
бо00059636,1
бо00041715,1
бо00061988,0
бо00008179,0
бо00061549,0
бо00004597,0
бо00000812,0
бо00042589,0
бо00040375,1
бо00040915,1
бо00060301,0
бо00038912,0
бо00039453,0
бо00058583,1
бо00018826,0
бо00053105,0
бо00054975,1
бо00031529,0
бо00034593,0
бо00048073,0
бо00022814,1
бо00054929,1
бо00014921,0
бо00031319,0
бо00024999,1
бо00020527,1
бо00005573,1
бо00059001,1
бо00033786,0
бо00060408,1
бо00001539,1
бо00004748,1
бо00024596,0
бо00029623,1
бо00050260,1
бо00009991,0
бо00040831,1
бо00019076,1
бо00030224,1
бо00016287,0
бо00005817,1
бо00032722,0
бо00005212,0
бо00028027,0
бо00009831,1
бо00011253,1
бо00017906,1
бо00003939,0
бо00001669,0
бо00044775,0
бо00017959,0
бо00051699,1
бо00024489,1
бо00050627,1
бо00049538,0
бо00053180,1
бо00013560,0
бо00001613,0
бо00009236,1
бо00056299,0
бо00037838,0
бо00003737,0
бо00036579,0
бо00047784,0
бо00020993,0
бо00038270,0
бо00017884,1
бо00045868,0
бо00052524,1
бо00052690,0
бо00006540,0
бо00039189,0
бо00027297,1
бо00058886,0
бо00040111,0
бо00006028,0
бо00055978,1
бо00005401,1
бо00054483,0
бо00006553,0
бо00011950,1
бо00043159,1
бо00062490,0
бо00036070,0
бо00019709,0
бо00008987,0
бо00049138,1
бо00041130,0
бо00061246,0
бо00029765,0
бо00047127,1
бо00027764,0
бо00030382,0
бо00014743,0
бо00019537,1
бо00041514,0
бо00018538,0
бо00040705,1
бо00052616,0
бо00058379,1
бо00053487,1
бо00056149,0
бо00001555,0
бо00031056,0
бо00061147,1
бо00006435,0
бо00019159,0
бо00018225,0
бо00011373,1
бо00009912,1
бо00029417,0
бо00013816,0
бо00030688,1
бо00051348,1
бо00040694,0
бо00042581,0
бо00039190,1
бо00023237,0
бо00045086,1
бо00062126,0
бо00056517,0
бо00001919,0
бо00051872,0
бо00007163,0
бо00043756,0
бо00044223,0
бо00050659,0
бо00055338,0
бо00050732,0
бо00047043,1
бо00023986,0
бо00056465,0
бо00029150,0
бо00007799,1
бо00031505,1
бо00009055,1
бо00039289,0
бо00047069,0
бо00021924,1
бо00035988,0
бо00057538,0
бо00015247,0
бо00053718,0
бо00030588,1
бо00056013,0
бо00026116,1
бо00001295,0
бо00009350,0
бо00055393,0
бо00027559,1
бо00033886,1
бо00028455,0
бо00002668,1
бо00061008,0
бо00048593,0
бо00050231,0
бо00001833,0
бо00001740,0
бо00043810,0
бо00038734,0
бо00047637,0
бо00031227,0
бо00042152,0
бо00007459,0
бо00046454,0
бо00017557,1
бо00008811,1
бо00054119,0
бо00020203,1
бо00044587,0
бо00031755,0
бо00057843,0
бо00011571,1
бо00061467,0
бо00000648,1
бо00000437,0
бо00046736,1
бо00046924,0
бо00009372,0
бо00025980,1
бо00006536,0
бо00051048,0
бо00019437,0
бо00018463,1
бо00034674,0
бо00028644,0
бо00046737,1
бо00015402,1
бо00059348,1
бо00010629,1
бо00029642,0
бо00037866,1
бо00026997,1
бо00000151,1
бо00035641,0
бо00025168,1
бо00040320,0
бо00011534,0
бо00001854,0
бо00020883,0
бо00043079,1
бо00004380,0
бо00014046,0
бо00016780,0
бо00024855,1
бо00020305,0
бо00018131,1
бо00001741,1
бо00027064,0
бо00038926,1
бо00021980,0
бо00030279,0
бо00042761,1
бо00016738,1
бо00007177,1
бо00035446,0
бо00013761,0
бо00048330,1
бо00049919,0
бо00032916,1
бо00041060,0
бо00060639,1
бо00030116,0
бо00059621,0
бо00038965,0
бо00056807,0
бо00015698,0
бо00023632,0
бо00056640,1
бо00035048,0
бо00048346,0
бо00008445,1
бо00051853,0
бо00061258,1
бо00019097,0
бо00020777,1
бо00010228,1
бо00047645,0
бо00014373,0
бо00022889,0
бо00028721,0
бо00030048,1
бо00046043,0
бо00050361,0
бо00036222,1
бо00052039,0
бо00058477,0
бо00006357,1
бо00052381,1
бо00008198,1
бо00060299,0
бо00014899,1
бо00005963,1
бо00042926,0
бо00025147,0
бо00055117,1
бо00049902,0
бо00043083,0
бо00055415,0
бо00012639,1
бо00005642,1
бо00035648,0
бо00005329,1
бо00000955,0
бо00014763,0
бо00013806,1
бо00036874,1
бо00059483,0
бо00048117,0
бо00017717,0
бо00025315,1
бо00005606,0
бо00033157,1
бо00057012,1
бо00023609,0
бо00014053,0
бо00062454,0
бо00050405,0
бо00037661,0
бо00035405,1
бо00020935,0
бо00004679,0
бо00029574,0
бо00039203,1
бо00062936,0
бо00013960,1
бо00025673,0
бо00002424,0
бо00007319,0
бо00017715,0
бо00017434,0
бо00002233,1
бо00042958,1
бо00049785,1
бо00034918,1
бо00049916,0
бо00014308,0
бо00023009,0
бо00031901,0
бо00001831,0
бо00042252,0
бо00002584,1
бо00044469,1
бо00018604,0
бо00047483,1
бо00024187,1
бо00008731,0
бо00038545,0
бо00038601,0
бо00022690,0
бо00037415,1
бо00023544,0
бо00031192,0
бо00029849,1
бо00004242,0
бо00018448,1
бо00047559,0
бо00019725,1
бо00038470,0
бо00008109,1
бо00043870,0
бо00032659,1
бо00035933,0
бо00057212,1
бо00048281,1
бо00050152,0
бо00021004,0
бо00055410,0
бо00030911,0
бо00003443,0
бо00013503,0
бо00018447,0
бо00032980,1
бо00013107,1
бо00014963,1
бо00025683,1
бо00050219,1
бо00057308,1
бо00038451,0
бо00053382,1
бо00061854,0
бо00018792,0
бо00035906,1
бо00009867,0
бо00041636,1
бо00044945,0
бо00060813,0
бо00049354,1
бо00042204,0
бо00035498,1
бо00013996,1
бо00009902,0
бо00000296,1
бо00056274,0
бо00057530,0
бо00020175,0
бо00043888,1
бо00014398,0
бо00025526,0
бо00004596,0
бо00027970,0
бо00020327,0
бо00032622,1
бо00009016,1
бо00049675,0
бо00008007,0
бо00056292,1
бо00005984,0
бо00014458,0
бо00009742,0
бо00056636,1
бо00059091,0
бо00019956,1
бо00036029,1
бо00032316,1
бо00000033,0
бо00001888,1
бо00007999,1
бо00008032,1
бо00004432,1
бо00037731,1
бо00000558,1
бо00009753,1
бо00049287,0
бо00022028,1
бо00049215,0
бо00034525,0
бо00028993,1
бо00039375,1
бо00017945,0
бо00041469,0
бо00020268,0
бо00012816,1
бо00051576,0
бо00001745,0
бо00004684,0
бо00041484,0
бо00029444,0
бо00019549,1
бо00016925,0
бо00017319,1
бо00039904,1
бо00027459,1
бо00036429,1
бо00032039,0
бо00003467,0
бо00044082,0
бо00000321,1
бо00040279,0
бо00006066,1
бо00059357,1
бо00041104,0
бо00015212,1
бо00008235,1
бо00018814,1
бо00054045,1
бо00053146,0
бо00015163,1
бо00013120,0
бо00050460,1
бо00057986,0
бо00001273,1
бо00040812,0
бо00018234,0
бо00043693,1
бо00051269,1
бо00062875,0
бо00025682,1
бо00013580,1
бо00016251,0
бо00036494,1
бо00033724,0
бо00024098,0
бо00013830,0
бо00039031,0
бо00009400,1
бо00022853,0
бо00061642,0
бо00009976,0
бо00016594,1
бо00020554,1
бо00042349,1
бо00056227,1
бо00058268,0
бо00051503,1
бо00058588,1
бо00038510,1
бо00045605,0
бо00050274,1
бо00013294,0
бо00027657,1
бо00045827,1
бо00012273,0
бо00058629,0
бо00027807,0
бо00053138,1
бо00009833,1
бо00013034,0
бо00006184,1
бо00010407,0
бо00034972,0
бо00016618,0
бо00034001,1
бо00022713,1
бо00006644,1
бо00046363,1
бо00018522,1
бо00031691,0
бо00011022,0
бо00028961,0
бо00028071,0
бо00035155,0
бо00004375,0
бо00046120,0
бо00055151,0
бо00024581,0
бо00055522,1
бо00019173,1
бо00051837,1
бо00053749,0
бо00012125,1
бо00043095,1
бо00028306,0
бо00039120,1
бо00050554,0
бо00055342,1
бо00006405,0
бо00045299,0
бо00041758,1
бо00043325,0
бо00042897,0
бо00027736,0
бо00006294,1
бо00031682,0
бо00021905,0
бо00061374,0
бо00043498,0
бо00037922,0
бо00019673,0
бо00055651,0
бо00040435,1
бо00050527,0
бо00026961,0
бо00028103,0
бо00010303,0
бо00024605,0
бо00057107,1
бо00062203,0
бо00011474,1
бо00040376,1
бо00019223,0
бо00010059,1
бо00052403,0
бо00030818,0
бо00032336,0
бо00030612,1
бо00035090,1
бо00041526,1
бо00035780,0
бо00037812,0
бо00035787,0
бо00031742,1
бо00049258,0
бо00050558,1
бо00015394,1
бо00030683,0
бо00023123,0
бо00048229,0
бо00023488,0
бо00005960,0
бо00053305,1
бо00020991,1
бо00023252,1
бо00054342,0
бо00034058,1
бо00008173,1
бо00036350,0
бо00019161,0
бо00024930,0
бо00013963,0
бо00048787,0
бо00030059,1
бо00021677,0
бо00051161,1
бо00033463,1
бо00059921,0
бо00060219,0
бо00051209,0
бо00023926,0
бо00038090,0
бо00008447,0
бо00048652,1
бо00030715,0
бо00035296,1
бо00019741,1
бо00052548,0
бо00015399,1
бо00025277,1
бо00061252,1
бо00032035,1
бо00059047,1
бо00049185,1
бо00016014,1
бо00041117,0
бо00003637,1
бо00053417,0
бо00000044,0
бо00048310,0
бо00030910,1
бо00038010,0
бо00028616,0
бо00015061,0
бо00041212,0
бо00022609,0
бо00023238,1
бо00049702,0
бо00041002,0
бо00013330,0
бо00009237,1
бо00012387,0
бо00050052,0
бо00018072,0
бо00004705,0
бо00008735,0
бо00009876,0
бо00006306,0
бо00034643,0
бо00002332,1
бо00039034,0
бо00020592,1
бо00043837,0
бо00032386,1
бо00041725,0
бо00027326,1
бо00049509,0
бо00022811,0
бо00049836,0
бо00015426,0
бо00032493,0
бо00006679,0
бо00032874,1
бо00023653,0
бо00038993,0
бо00025650,1
бо00001778,0
бо00031845,0
бо00055020,0
бо00042037,1
бо00043242,0
бо00045596,1
бо00015622,0
бо00018267,0
бо00032731,0
бо00027739,1
бо00021078,1
бо00041150,0
бо00019720,0
бо00047598,0
бо00050348,1
бо00048629,0
бо00047404,0
бо00046287,0
бо00050703,1
бо00023093,1
бо00044173,0
бо00044207,1
бо00056531,0
бо00022480,0
бо00045867,0
бо00007190,1
бо00062602,0
бо00057874,0
бо00051407,1
бо00016773,1
бо00014766,0
бо00012443,1
бо00007158,0
бо00029555,1
бо00055045,0
бо00001077,0
бо00041312,0
бо00054812,0
бо00018481,0
бо00023186,0
бо00008355,0
бо00008421,0
бо00053172,0
бо00054844,0
бо00048319,1
бо00002246,0
бо00004955,0
бо00033012,1
бо00048613,1
бо00062494,0
бо00060329,1
бо00046301,1
бо00041112,1
бо00020856,0
бо00002683,1
бо00040564,1
бо00012288,1
бо00062952,1
бо00005192,1
бо00043355,0
бо00024028,0
бо00046706,0
бо00014315,1
бо00043918,1
бо00021423,1
бо00045288,0
бо00011412,0
бо00002159,1
бо00013015,1
бо00026764,0
бо00044189,0
бо00010058,0
бо00044974,0
бо00059210,0
бо00034364,0
бо00060104,1
бо00002735,1
бо00056152,0
бо00032323,1
бо00058883,0
бо00002471,0
бо00037114,1
бо00027206,1
бо00016504,1
бо00041168,1
бо00056981,1
бо00026046,0
бо00020431,1
бо00002056,0
бо00025431,0
бо00042983,1
бо00023829,0
бо00013100,0
бо00032041,1
бо00057987,0
бо00038844,0
бо00030437,0
бо00001183,0
бо00006287,1
бо00031758,0
бо00058409,0
бо00042306,0
бо00029658,1
бо00024404,0
бо00041326,1
бо00032806,1
бо00014236,1
бо00058764,1
бо00039838,0
бо00014903,1
бо00001140,0
бо00052691,1
бо00045531,0
бо00054253,0
бо00002278,0
бо00042561,0
бо00052875,0
бо00035057,0
бо00056520,0
бо00023857,1
бо00026037,0
бо00030203,1
бо00031810,1
бо00034566,1
бо00012991,0
бо00043715,1
бо00034000,1
бо00006104,0
бо00027116,0
бо00037433,1
бо00052000,0
бо00048752,0
бо00013435,0
бо00044734,1
бо00032552,0
бо00038206,0
бо00012698,0
бо00037836,1
бо00008368,0
бо00052598,0
бо00056404,0
бо00006799,0
бо00019448,1
бо00001047,0
бо00022551,1
бо00031852,0
бо00013853,0
бо00061379,0
бо00057545,0
бо00005319,1
бо00037745,0
бо00021927,0
бо00030122,0
бо00034122,0
бо00057393,0
бо00028588,1
бо00027318,0
бо00022915,1
бо00052637,1
бо00033975,0
бо00041218,1
бо00016397,1
бо00057475,1
бо00048066,0
бо00007021,0
бо00020707,1
бо00020199,0
бо00006661,1
бо00037546,1
бо00047723,1
бо00026802,0
бо00024511,1
бо00051029,0
бо00042533,0
бо00056846,1
бо00029762,0
бо00038804,1
бо00013990,1
бо00056814,1
бо00019236,0
бо00007685,1
бо00024777,0
бо00043214,0
бо00051733,1
бо00007864,0
бо00038550,0
бо00017281,1
бо00054607,1
бо00038976,0
бо00007186,1
бо00040999,1
бо00035322,0
бо00050675,0
бо00017775,0
бо00031414,0
бо00060252,1
бо00014685,0
бо00054152,0
бо00023085,1
бо00011762,1
бо00044163,0
бо00000628,0
бо00054122,0
бо00015242,0
бо00019477,0
бо00040542,1
бо00017782,0
бо00013061,0
бо00032084,0
бо00021294,0
бо00043106,1
бо00031064,0
бо00011732,1
бо00022861,0
бо00030127,0
бо00052413,0
бо00051079,0
бо00040153,0
бо00023358,0
бо00024813,1
бо00053083,0
бо00056852,1
бо00001562,1
бо00029431,1
бо00042780,0
бо00025816,1
бо00055194,0
бо00050273,1
бо00033854,1
бо00005402,0
бо00043640,1
бо00040213,0
бо00042543,0
бо00000310,0
бо00040136,0
бо00051290,0
бо00019604,0
бо00033485,1
бо00047525,0
бо00061196,0
бо00053445,0
бо00003919,0
бо00050164,0
бо00005209,1
бо00049320,1
